"","associated_gene","Human (Adult)","Human (Adult)_Detected_Num_Isoseq","Human (Adult)_Known_Num_Gencode","Human (Adult)_Normalised","Human (Fetal)","Human (Fetal)_Detected_Num_Isoseq","Human (Fetal)_Known_Num_Gencode","Human (Fetal)_Normalised","Detected","isoseq_comparison_Human (Adult)vsHuman (Fetal)","isoseq_comparison_Human (Fetal)vsHuman (Adult)","isoseq_comparison_normalisedHuman (Adult)vsHuman (Fetal)","isoseq_comparison_normalisedHuman (Fetal)vsHuman (Adult)","isoseq_comparison_diff"
"55428","TMEM136","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"55429","TMEM138","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",2,12,0.166666666666667,"Both",0.5,2,0.5,2,1
"55433","TMEM143","Human (Adult)",2,13,0.153846153846154,"Human (Fetal)",1,13,0.0769230769230769,"Both",2,0.5,2,0.5,1
"55435","TMEM145","Human (Adult)",5,5,1,"Human (Fetal)",1,5,0.2,"Both",5,0.2,5,0.2,4
"55436","TMEM147","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",2,9,0.222222222222222,"Both",1,1,1,1,0
"55437","TMEM147-AS1","Human (Adult)",1,10,0.1,"Human (Fetal)",1,10,0.1,"Both",1,1,1,1,0
"55438","TMEM14A","Human (Adult)",2,1,2,"Human (Fetal)",1,1,1,"Both",2,0.5,2,0.5,1
"55439","TMEM14B","Human (Adult)",2,20,0.1,"Human (Fetal)",2,20,0.1,"Both",1,1,1,1,0
"55440","TMEM14C","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"55445","TMEM150C","Human (Adult)",1,4,0.25,"Human (Fetal)",2,4,0.5,"Both",0.5,2,0.5,2,1
"55446","TMEM151A","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"55447","TMEM151B","Human (Adult)",3,2,1.5,"Human (Fetal)",1,2,0.5,"Both",3,0.333333333333333,3,0.333333333333333,2
"55451","TMEM158","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"55452","TMEM159","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",3,9,0.333333333333333,"Both",0.333333333333333,3,0.333333333333333,3,2
"55453","TMEM160","Human (Adult)",3,1,3,"Human (Fetal)",1,1,1,"Both",3,0.333333333333333,3,0.333333333333333,2
"55454","TMEM161A","Human (Adult)",2,15,0.133333333333333,"Human (Fetal)",3,15,0.2,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"55455","TMEM161B","Human (Adult)",1,15,0.0666666666666667,"Human (Fetal)",1,15,0.0666666666666667,"Both",1,1,1,1,0
"55456","TMEM161B-AS1","Human (Adult)",2,59,0.0338983050847458,"Human (Fetal)",2,59,0.0338983050847458,"Both",1,1,1,1,0
"55458","TMEM163","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"55460","TMEM165","Human (Adult)",2,12,0.166666666666667,"Human (Fetal)",2,12,0.166666666666667,"Both",1,1,1,1,0
"55461","TMEM167A","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",2,6,0.333333333333333,"Both",0.5,2,0.5,2,1
"55463","TMEM167B","Human (Adult)",1,4,0.25,"Human (Fetal)",3,4,0.75,"Both",0.333333333333333,3,0.333333333333333,3,2
"55464","TMEM168","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",2,7,0.285714285714286,"Both",0.5,2,0.5,2,1
"55465","TMEM169","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"55467","TMEM170A","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",3,7,0.428571428571429,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"55472","TMEM175","Human (Adult)",10,22,0.454545454545455,"Human (Fetal)",3,22,0.136363636363636,"Both",3.33333333333333,0.3,3.33333333333333,0.3,7
"55475","TMEM177","Human (Adult)",3,6,0.5,"Human (Fetal)",1,6,0.166666666666667,"Both",3,0.333333333333333,3,0.333333333333333,2
"55476","TMEM178A","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"55480","TMEM179B","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"55481","TMEM18","Human (Adult)",1,8,0.125,"Human (Fetal)",2,8,0.25,"Both",0.5,2,0.5,2,1
"55482","TMEM181","Human (Adult)",2,1,2,"Human (Fetal)",2,1,2,"Both",1,1,1,1,0
"55484","TMEM183A","Human (Adult)",2,5,0.4,"Human (Fetal)",3,5,0.6,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"55488","TMEM184B","Human (Adult)",7,13,0.538461538461538,"Human (Fetal)",2,13,0.153846153846154,"Both",3.5,0.285714285714286,3.5,0.285714285714286,5
"55489","TMEM184C","Human (Adult)",3,4,0.75,"Human (Fetal)",1,4,0.25,"Both",3,0.333333333333333,3,0.333333333333333,2
"55490","TMEM185A","Human (Adult)",2,11,0.181818181818182,"Human (Fetal)",4,11,0.363636363636364,"Both",0.5,2,0.5,2,2
"55492","TMEM185B","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"55495","TMEM189","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"55497","TMEM19","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"55502","TMEM192","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"55503","TMEM196","Human (Adult)",1,5,0.2,"Human (Fetal)",3,5,0.6,"Both",0.333333333333333,3,0.333333333333333,3,2
"55504","TMEM198","Human (Adult)",4,4,1,"Human (Fetal)",2,4,0.5,"Both",2,0.5,2,0.5,2
"55505","TMEM198B","Human (Adult)",2,15,0.133333333333333,"Human (Fetal)",1,15,0.0666666666666667,"Both",2,0.5,2,0.5,1
"55506","TMEM199","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"55510","TMEM201","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"55513","TMEM203","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"55514","TMEM204","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"55515","TMEM205","Human (Adult)",5,16,0.3125,"Human (Fetal)",1,16,0.0625,"Both",5,0.2,5,0.2,4
"55516","TMEM206","Human (Adult)",1,5,0.2,"Human (Fetal)",2,5,0.4,"Both",0.5,2,0.5,2,1
"55519","TMEM209","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"55526","TMEM214","Human (Adult)",4,13,0.307692307692308,"Human (Fetal)",1,13,0.0769230769230769,"Both",4,0.25,4,0.25,3
"55530","TMEM218","Human (Adult)",1,17,0.0588235294117647,"Human (Fetal)",2,17,0.117647058823529,"Both",0.5,2,0.5,2,1
"55531","TMEM219","Human (Adult)",4,8,0.5,"Human (Fetal)",5,8,0.625,"Both",0.8,1.25,0.8,1.25,1
"55535","TMEM222","Human (Adult)",2,11,0.181818181818182,"Human (Fetal)",2,11,0.181818181818182,"Both",1,1,1,1,0
"55541","TMEM229B","Human (Adult)",1,8,0.125,"Human (Fetal)",1,8,0.125,"Both",1,1,1,1,0
"55542","TMEM230","Human (Adult)",4,11,0.363636363636364,"Human (Fetal)",3,11,0.272727272727273,"Both",1.33333333333333,0.75,1.33333333333333,0.75,1
"55543","TMEM231","Human (Adult)",1,10,0.1,"Human (Fetal)",2,10,0.2,"Both",0.5,2,0.5,2,1
"55555","TMEM241","Human (Adult)",3,17,0.176470588235294,"Human (Fetal)",2,17,0.117647058823529,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"55556","TMEM242","Human (Adult)",2,2,1,"Human (Fetal)",1,2,0.5,"Both",2,0.5,2,0.5,1
"55557","TMEM243","Human (Adult)",2,8,0.25,"Human (Fetal)",1,8,0.125,"Both",2,0.5,2,0.5,1
"55559","TMEM245","Human (Adult)",1,5,0.2,"Human (Fetal)",2,5,0.4,"Both",0.5,2,0.5,2,1
"55560","TMEM246","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"55563","TMEM248","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"55566","TMEM25","Human (Adult)",5,30,0.166666666666667,"Human (Fetal)",5,30,0.166666666666667,"Both",1,1,1,1,0
"55567","TMEM250","Human (Adult)",3,5,0.6,"Human (Fetal)",1,5,0.2,"Both",3,0.333333333333333,3,0.333333333333333,2
"55568","TMEM251","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"55572","TMEM254","Human (Adult)",3,13,0.230769230769231,"Human (Fetal)",1,13,0.0769230769230769,"Both",3,0.333333333333333,3,0.333333333333333,2
"55580","TMEM258","Human (Adult)",2,8,0.25,"Human (Fetal)",1,8,0.125,"Both",2,0.5,2,0.5,1
"55581","TMEM259","Human (Adult)",14,12,1.16666666666667,"Human (Fetal)",9,12,0.75,"Both",1.55555555555556,0.642857142857143,1.55555555555556,0.642857142857143,5
"55584","TMEM260","Human (Adult)",1,16,0.0625,"Human (Fetal)",1,16,0.0625,"Both",1,1,1,1,0
"55587","TMEM263","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",1,9,0.111111111111111,"Both",2,0.5,2,0.5,1
"55588","TMEM265","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"55589","TMEM266","Human (Adult)",2,5,0.4,"Human (Fetal)",1,5,0.2,"Both",2,0.5,2,0.5,1
"55590","TMEM267","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"55599","TMEM30A","Human (Adult)",1,4,0.25,"Human (Fetal)",2,4,0.5,"Both",0.5,2,0.5,2,1
"55603","TMEM33","Human (Adult)",1,8,0.125,"Human (Fetal)",1,8,0.125,"Both",1,1,1,1,0
"55604","TMEM35A","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"55608","TMEM38B","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"55610","TMEM39B","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"55613","TMEM41B","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"55615","TMEM43","Human (Adult)",1,2,0.5,"Human (Fetal)",3,2,1.5,"Both",0.333333333333333,3,0.333333333333333,3,2
"55616","TMEM44","Human (Adult)",1,14,0.0714285714285714,"Human (Fetal)",2,14,0.142857142857143,"Both",0.5,2,0.5,2,1
"55620","TMEM47","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"55621","TMEM50A","Human (Adult)",2,6,0.333333333333333,"Human (Fetal)",3,6,0.5,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"55627","TMEM53","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",1,9,0.111111111111111,"Both",2,0.5,2,0.5,1
"55631","TMEM59","Human (Adult)",4,9,0.444444444444444,"Human (Fetal)",2,9,0.222222222222222,"Both",2,0.5,2,0.5,2
"55634","TMEM62","Human (Adult)",1,15,0.0666666666666667,"Human (Fetal)",2,15,0.133333333333333,"Both",0.5,2,0.5,2,1
"55636","TMEM63B","Human (Adult)",4,10,0.4,"Human (Fetal)",4,10,0.4,"Both",1,1,1,1,0
"55640","TMEM67","Human (Adult)",1,22,0.0454545454545455,"Human (Fetal)",2,22,0.0909090909090909,"Both",0.5,2,0.5,2,1
"55641","TMEM68","Human (Adult)",1,19,0.0526315789473684,"Human (Fetal)",1,19,0.0526315789473684,"Both",1,1,1,1,0
"55642","TMEM69","Human (Adult)",2,2,1,"Human (Fetal)",1,2,0.5,"Both",2,0.5,2,0.5,1
"55643","TMEM70","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",2,7,0.285714285714286,"Both",1,1,1,1,0
"55647","TMEM74","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"55652","TMEM80","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",2,7,0.285714285714286,"Both",1,1,1,1,0
"55655","TMEM86A","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"55663","TMEM8B","Human (Adult)",5,9,0.555555555555556,"Human (Fetal)",3,9,0.333333333333333,"Both",1.66666666666667,0.6,1.66666666666667,0.6,2
"55664","TMEM9","Human (Adult)",4,11,0.363636363636364,"Human (Fetal)",4,11,0.363636363636364,"Both",1,1,1,1,0
"55668","TMEM94","Human (Adult)",2,33,0.0606060606060606,"Human (Fetal)",3,33,0.0909090909090909,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"55670","TMEM97","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"55673","TMEM98","Human (Adult)",2,9,0.222222222222222,"Human (Fetal)",2,9,0.222222222222222,"Both",1,1,1,1,0
"55675","TMEM9B","Human (Adult)",2,5,0.4,"Human (Fetal)",2,5,0.4,"Both",1,1,1,1,0
"55677","TMF1","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"55683","TMLHE","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"55685","TMOD1","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"55686","TMOD2","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"55689","TMPO","Human (Adult)",1,13,0.0769230769230769,"Human (Fetal)",3,13,0.230769230769231,"Both",0.333333333333333,3,0.333333333333333,3,2
"55712","TMSB10","Human (Adult)",2,1,2,"Human (Fetal)",2,1,2,"Both",1,1,1,1,0
"55718","TMSB4X","Human (Adult)",2,4,0.5,"Human (Fetal)",2,4,0.5,"Both",1,1,1,1,0
"55727","TMTC2","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"55729","TMTC4","Human (Adult)",2,11,0.181818181818182,"Human (Fetal)",3,11,0.272727272727273,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"55730","TMUB1","Human (Adult)",1,8,0.125,"Human (Fetal)",2,8,0.25,"Both",0.5,2,0.5,2,1
"55731","TMUB2","Human (Adult)",3,15,0.2,"Human (Fetal)",3,15,0.2,"Both",1,1,1,1,0
"55733","TMX2","Human (Adult)",3,9,0.333333333333333,"Human (Fetal)",8,9,0.888888888888889,"Both",0.375,2.66666666666667,0.375,2.66666666666667,5
"55736","TMX3","Human (Adult)",1,14,0.0714285714285714,"Human (Fetal)",2,14,0.142857142857143,"Both",0.5,2,0.5,2,1
"55737","TMX4","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"55740","TNFAIP1","Human (Adult)",1,6,0.166666666666667,"Human (Fetal)",1,6,0.166666666666667,"Both",1,1,1,1,0
"55763","TNFRSF1A","Human (Adult)",1,16,0.0625,"Human (Fetal)",1,16,0.0625,"Both",1,1,1,1,0
"55765","TNFRSF21","Human (Adult)",1,1,1,"Human (Fetal)",2,1,2,"Both",0.5,2,0.5,2,1
"55783","TNIK","Human (Adult)",3,15,0.2,"Human (Fetal)",3,15,0.2,"Both",1,1,1,1,0
"55784","TNIP1","Human (Adult)",3,21,0.142857142857143,"Human (Fetal)",1,21,0.0476190476190476,"Both",3,0.333333333333333,3,0.333333333333333,2
"55785","TNIP2","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"55788","TNK2","Human (Adult)",8,4,2,"Human (Fetal)",3,4,0.75,"Both",2.66666666666667,0.375,2.66666666666667,0.375,5
"55791","TNKS1BP1","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",2,7,0.285714285714286,"Both",0.5,2,0.5,2,1
"55792","TNKS2","Human (Adult)",2,1,2,"Human (Fetal)",1,1,1,"Both",2,0.5,2,0.5,1
"55807","TNPO1","Human (Adult)",3,14,0.214285714285714,"Human (Fetal)",3,14,0.214285714285714,"Both",1,1,1,1,0
"55811","TNPO2","Human (Adult)",3,18,0.166666666666667,"Human (Fetal)",1,18,0.0555555555555556,"Both",3,0.333333333333333,3,0.333333333333333,2
"55812","TNPO3","Human (Adult)",1,5,0.2,"Human (Fetal)",2,5,0.4,"Both",0.5,2,0.5,2,1
"55815","TNRC18","Human (Adult)",1,10,0.1,"Human (Fetal)",4,10,0.4,"Both",0.25,4,0.25,4,3
"55819","TNRC6A","Human (Adult)",3,18,0.166666666666667,"Human (Fetal)",2,18,0.111111111111111,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"55820","TNRC6B","Human (Adult)",3,9,0.333333333333333,"Human (Fetal)",1,9,0.111111111111111,"Both",3,0.333333333333333,3,0.333333333333333,2
"55824","TNS2","Human (Adult)",1,20,0.05,"Human (Fetal)",1,20,0.05,"Both",1,1,1,1,0
"55825","TNS3","Human (Adult)",2,12,0.166666666666667,"Human (Fetal)",1,12,0.0833333333333333,"Both",2,0.5,2,0.5,1
"55829","TOB1","Human (Adult)",2,3,0.666666666666667,"Human (Fetal)",1,3,0.333333333333333,"Both",2,0.5,2,0.5,1
"55831","TOB2","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"55834","TOGARAM1","Human (Adult)",1,10,0.1,"Human (Fetal)",2,10,0.2,"Both",0.5,2,0.5,2,1
"55836","TOLLIP","Human (Adult)",2,13,0.153846153846154,"Human (Fetal)",1,13,0.0769230769230769,"Both",2,0.5,2,0.5,1
"55838","TOM1","Human (Adult)",3,19,0.157894736842105,"Human (Fetal)",1,19,0.0526315789473684,"Both",3,0.333333333333333,3,0.333333333333333,2
"55839","TOM1L1","Human (Adult)",2,23,0.0869565217391304,"Human (Fetal)",1,23,0.0434782608695652,"Both",2,0.5,2,0.5,1
"55840","TOM1L2","Human (Adult)",3,14,0.214285714285714,"Human (Fetal)",4,14,0.285714285714286,"Both",0.75,1.33333333333333,0.75,1.33333333333333,1
"55841","TOMM20","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"55847","TOMM22","Human (Adult)",2,2,1,"Human (Fetal)",1,2,0.5,"Both",2,0.5,2,0.5,1
"55854","TOMM34","Human (Adult)",2,1,2,"Human (Fetal)",1,1,1,"Both",2,0.5,2,0.5,1
"55855","TOMM40","Human (Adult)",3,7,0.428571428571429,"Human (Fetal)",3,7,0.428571428571429,"Both",1,1,1,1,0
"55856","TOMM40L","Human (Adult)",3,9,0.333333333333333,"Human (Fetal)",2,9,0.222222222222222,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"55857","TOMM5","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"55860","TOMM70","Human (Adult)",1,3,0.333333333333333,"Human (Fetal)",1,3,0.333333333333333,"Both",1,1,1,1,0
"55863","TOP1","Human (Adult)",1,1,1,"Human (Fetal)",2,1,2,"Both",0.5,2,0.5,2,1
"55864","TOP1MT","Human (Adult)",2,19,0.105263157894737,"Human (Fetal)",1,19,0.0526315789473684,"Both",2,0.5,2,0.5,1
"55866","TOP2B","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",4,7,0.571428571428571,"Both",0.25,4,0.25,4,3
"55867","TOP3A","Human (Adult)",1,20,0.05,"Human (Fetal)",1,20,0.05,"Both",1,1,1,1,0
"55868","TOP3B","Human (Adult)",3,17,0.176470588235294,"Human (Fetal)",1,17,0.0588235294117647,"Both",3,0.333333333333333,3,0.333333333333333,2
"55872","TOPORS","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"55874","TOR1A","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"55875","TOR1AIP1","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",1,12,0.0833333333333333,"Both",1,1,1,1,0
"55877","TOR1B","Human (Adult)",1,4,0.25,"Human (Fetal)",1,4,0.25,"Both",1,1,1,1,0
"55878","TOR2A","Human (Adult)",4,9,0.444444444444444,"Human (Fetal)",2,9,0.222222222222222,"Both",2,0.5,2,0.5,2
"55879","TOR3A","Human (Adult)",2,7,0.285714285714286,"Human (Fetal)",4,7,0.571428571428571,"Both",0.5,2,0.5,2,2
"55881","TOX","Human (Adult)",1,1,1,"Human (Fetal)",2,1,2,"Both",0.5,2,0.5,2,1
"55882","TOX2","Human (Adult)",3,6,0.5,"Human (Fetal)",1,6,0.166666666666667,"Both",3,0.333333333333333,3,0.333333333333333,2
"55884","TOX4","Human (Adult)",2,12,0.166666666666667,"Human (Fetal)",3,12,0.25,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"55886","TP53","Human (Adult)",1,29,0.0344827586206897,"Human (Fetal)",1,29,0.0344827586206897,"Both",1,1,1,1,0
"55888","TP53BP1","Human (Adult)",1,17,0.0588235294117647,"Human (Fetal)",1,17,0.0588235294117647,"Both",1,1,1,1,0
"55889","TP53BP2","Human (Adult)",2,14,0.142857142857143,"Human (Fetal)",1,14,0.0714285714285714,"Both",2,0.5,2,0.5,1
"55890","TP53I11","Human (Adult)",4,23,0.173913043478261,"Human (Fetal)",4,23,0.173913043478261,"Both",1,1,1,1,0
"55891","TP53I13","Human (Adult)",2,12,0.166666666666667,"Human (Fetal)",1,12,0.0833333333333333,"Both",2,0.5,2,0.5,1
"55894","TP53INP2","Human (Adult)",2,4,0.5,"Human (Fetal)",1,4,0.25,"Both",2,0.5,2,0.5,1
"55895","TP53RK","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"55913","TPD52","Human (Adult)",4,29,0.137931034482759,"Human (Fetal)",2,29,0.0689655172413793,"Both",2,0.5,2,0.5,2
"55915","TPD52L2","Human (Adult)",5,10,0.5,"Human (Fetal)",5,10,0.5,"Both",1,1,1,1,0
"55917","TPGS1","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"55918","TPGS2","Human (Adult)",5,21,0.238095238095238,"Human (Fetal)",4,21,0.19047619047619,"Both",1.25,0.8,1.25,0.8,1
"55921","TPI1","Human (Adult)",5,10,0.5,"Human (Fetal)",3,10,0.3,"Both",1.66666666666667,0.6,1.66666666666667,0.6,2
"55927","TPM1","Human (Adult)",6,38,0.157894736842105,"Human (Fetal)",2,38,0.0526315789473684,"Both",3,0.333333333333333,3,0.333333333333333,4
"55930","TPM3","Human (Adult)",6,27,0.222222222222222,"Human (Fetal)",8,27,0.296296296296296,"Both",0.75,1.33333333333333,0.75,1.33333333333333,2
"55938","TPM3P9","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
"55939","TPM4","Human (Adult)",4,35,0.114285714285714,"Human (Fetal)",2,35,0.0571428571428571,"Both",2,0.5,2,0.5,2
"55941","TPMT","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"55947","TPP1","Human (Adult)",2,36,0.0555555555555556,"Human (Fetal)",1,36,0.0277777777777778,"Both",2,0.5,2,0.5,1
"55948","TPP2","Human (Adult)",3,17,0.176470588235294,"Human (Fetal)",2,17,0.117647058823529,"Both",1.5,0.666666666666667,1.5,0.666666666666667,1
"55952","TPR","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"55953","TPRA1","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",1,12,0.0833333333333333,"Both",1,1,1,1,0
"55962","TPRN","Human (Adult)",2,4,0.5,"Human (Fetal)",1,4,0.25,"Both",2,0.5,2,0.5,1
"55963","TPRN_TMEM203","Human (Adult)",1,0,0,"Human (Fetal)",1,0,0,"Both",1,1,NA,NA,0
"55973","TPST1","Human (Adult)",3,6,0.5,"Human (Fetal)",3,6,0.5,"Both",1,1,1,1,0
"55974","TPST2","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",1,9,0.111111111111111,"Both",1,1,1,1,0
"55976","TPT1","Human (Adult)",2,14,0.142857142857143,"Human (Fetal)",1,14,0.0714285714285714,"Both",2,0.5,2,0.5,1
"55977","TPT1-AS1","Human (Adult)",1,50,0.02,"Human (Fetal)",1,50,0.02,"Both",1,1,1,1,0
"56002","TPX2","Human (Adult)",1,2,0.5,"Human (Fetal)",3,2,1.5,"Both",0.333333333333333,3,0.333333333333333,3,2
"56003","TRA2A","Human (Adult)",2,12,0.166666666666667,"Human (Fetal)",2,12,0.166666666666667,"Both",1,1,1,1,0
"56004","TRA2B","Human (Adult)",2,16,0.125,"Human (Fetal)",3,16,0.1875,"Both",0.666666666666667,1.5,0.666666666666667,1.5,1
"56005","TRABD","Human (Adult)",4,6,0.666666666666667,"Human (Fetal)",3,6,0.5,"Both",1.33333333333333,0.75,1.33333333333333,0.75,1
"56011","TRAF2","Human (Adult)",1,8,0.125,"Human (Fetal)",1,8,0.125,"Both",1,1,1,1,0
"56013","TRAF3IP1","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"56015","TRAF3IP2-AS1","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",1,12,0.0833333333333333,"Both",1,1,1,1,0
"56017","TRAF4","Human (Adult)",1,17,0.0588235294117647,"Human (Fetal)",2,17,0.117647058823529,"Both",0.5,2,0.5,2,1
"56021","TRAF7","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"56022","TRAFD1","Human (Adult)",1,9,0.111111111111111,"Human (Fetal)",4,9,0.444444444444444,"Both",0.25,4,0.25,4,3
"56084","TRAK1","Human (Adult)",2,10,0.2,"Human (Fetal)",2,10,0.2,"Both",1,1,1,1,0
"56085","TRAK2","Human (Adult)",1,5,0.2,"Human (Fetal)",2,5,0.4,"Both",0.5,2,0.5,2,1
"56086","TRAM1","Human (Adult)",1,5,0.2,"Human (Fetal)",1,5,0.2,"Both",1,1,1,1,0
"56087","TRAM1L1","Human (Adult)",1,1,1,"Human (Fetal)",1,1,1,"Both",1,1,1,1,0
"56091","TRAP1","Human (Adult)",5,17,0.294117647058824,"Human (Fetal)",2,17,0.117647058823529,"Both",2.5,0.4,2.5,0.4,3
"56092","TRAPPC1","Human (Adult)",1,7,0.142857142857143,"Human (Fetal)",1,7,0.142857142857143,"Both",1,1,1,1,0
"56094","TRAPPC11","Human (Adult)",1,10,0.1,"Human (Fetal)",1,10,0.1,"Both",1,1,1,1,0
"56095","TRAPPC12","Human (Adult)",2,23,0.0869565217391304,"Human (Fetal)",1,23,0.0434782608695652,"Both",2,0.5,2,0.5,1
"56097","TRAPPC13","Human (Adult)",1,12,0.0833333333333333,"Human (Fetal)",1,12,0.0833333333333333,"Both",1,1,1,1,0
"56100","TRAPPC2B","Human (Adult)",1,2,0.5,"Human (Fetal)",1,2,0.5,"Both",1,1,1,1,0
